datetime,sentiment,upper,lower,signal,position,state_ls
2006-04-20 15:00:00,2.610342623733829,,,0,0.0,0.0
2006-04-21 15:00:00,2.7584641491765653,,,0,0.0,0.0
2006-04-24 15:00:00,2.8827342417576087,,,0,0.0,0.0
2006-04-25 15:00:00,2.9799843724672996,,,0,0.0,0.0
2006-04-26 15:00:00,3.078738107254775,,,0,0.0,0.0
2006-04-27 15:00:00,3.1422320159556096,,,0,0.0,0.0
2006-04-28 15:00:00,3.2431235641368645,4.275061814461928,-2.2035795306054187,0,0.0,0.0
2006-05-08 15:00:00,3.331802112619363,4.295006148405931,-2.1937085401529224,0,0.0,0.0
2006-05-09 15:00:00,3.3801160589851755,4.315315524877309,-2.18341813012311,0,0.0,0.0
2006-05-10 15:00:00,3.4214592246923865,4.335897698769682,-2.1732360440078535,0,0.0,0.0
2006-05-11 15:00:00,3.4649470812751986,4.356782367745593,-2.1626698949390826,0,0.0,0.0
2006-05-12 15:00:00,3.5437845267833814,4.3782933340281645,-2.1504687970962832,0,0.0,0.0
2006-05-15 15:00:00,3.686879968389546,4.401002039853773,-2.1364759874189714,0,0.0,0.0
2006-05-16 15:00:00,3.7434854034322873,4.423823898928109,-2.1205693758001534,0,0.0,0.0
2006-05-17 15:00:00,3.8782259952395455,4.447658058613665,-2.10339466040623,0,0.0,0.0
2006-05-18 15:00:00,4.059001667610842,4.472869834750695,-2.084514662454139,0,0.0,0.0
2006-05-19 15:00:00,4.220126531168542,4.499216433422066,-2.064060080033717,0,0.0,0.0
2006-05-22 15:00:00,4.324480452887812,4.525942222513896,-2.04185105575834,0,0.0,0.0
2006-05-23 15:00:00,4.353973356211016,4.552070481096449,-2.017690434493333,0,0.0,0.0
2006-05-24 15:00:00,4.320887394191117,4.576818576910447,-1.9914895506467591,0,0.0,0.0
2006-05-25 15:00:00,4.314083983314459,4.600643324823266,-1.963772666764224,0,0.0,0.0
2006-05-26 15:00:00,4.248216628802746,4.622670891543402,-1.9340000174661838,0,0.0,0.0
2006-05-29 15:00:00,4.211077179315837,4.643442565921572,-1.9027900525714376,0,0.0,0.0
2006-05-30 15:00:00,4.201700860627379,4.663808348655884,-1.8715154590285346,0,0.0,0.0
2006-05-31 15:00:00,4.128443996594126,4.682896015391675,-1.8396693467707723,0,0.0,0.0
2006-06-01 15:00:00,4.147234112021087,4.701755109029678,-1.8074555672762653,0,0.0,0.0
2006-06-02 15:00:00,4.093852119582409,4.718830078394092,-1.7729659389841925,0,0.0,0.0
2006-06-05 15:00:00,4.004279781837003,4.7339742093584904,-1.7367569011245028,0,0.0,0.0
2006-06-06 15:00:00,3.835584926102185,4.746696146058017,-1.6994479635142903,0,0.0,0.0
2006-06-07 15:00:00,3.6104184534461403,4.756231795888612,-1.6604015391017708,0,0.0,0.0
2006-06-08 15:00:00,3.421094525812417,4.764426752313024,-1.6227844824209212,0,0.0,0.0
2006-06-09 15:00:00,3.117352969243554,4.771247652216713,-1.5886669194066745,0,0.0,0.0
2006-06-12 15:00:00,2.7037820812915347,4.775924215582462,-1.5580344421745658,0,0.0,0.0
2006-06-13 15:00:00,2.319355315986382,4.779161237082625,-1.531565435569095,0,0.0,0.0
2006-06-14 15:00:00,1.8403892288669332,4.780545873070532,-1.5090987762534411,0,0.0,0.0
2006-06-15 15:00:00,1.3574452863602156,4.780304926402522,-1.489977586011383,0,0.0,0.0
2006-06-16 15:00:00,0.9052656162727486,4.779093928486506,-1.4743125861249158,0,0.0,0.0
2006-06-19 15:00:00,0.49385559869031315,4.7775182174777555,-1.462228027909895,0,0.0,0.0
2006-06-20 15:00:00,0.22437007341476112,4.776431362906854,-1.4545399578857492,0,0.0,0.0
2006-06-21 15:00:00,0.025579273378556876,4.7757715504264375,-1.4501288324586494,0,0.0,0.0
2006-06-22 15:00:00,-0.16290767184085178,4.775567808808352,-1.4488337356920769,0,0.0,0.0
2006-06-23 15:00:00,-0.29730057188499415,4.7758273434004685,-1.4505372507547034,0,0.0,0.0
2006-06-26 15:00:00,-0.46620508679082884,4.776589443871398,-1.4555916333468013,0,0.0,0.0
2006-06-27 15:00:00,-0.6041600063831691,4.777743962390147,-1.4632954082290697,0,0.0,0.0
2006-06-28 15:00:00,-0.7182652668244268,4.779209345853046,-1.4732661555482223,0,0.0,0.0
2006-06-29 15:00:00,-0.8604643052166085,4.781044285126487,-1.4859753634071549,0,0.0,0.0
2006-06-30 15:00:00,-0.9239629319294984,4.782861494520242,-1.5009435180897233,0,0.0,0.0
2006-07-03 15:00:00,-0.9893546116104377,4.78449758556094,-1.5181264974433186,0,0.0,0.0
2006-07-04 15:00:00,-1.028912787257798,4.785994467999027,-1.5363270106703606,0,0.0,0.0
2006-07-05 15:00:00,-0.952681448439988,4.78692968806812,-1.5540561946622187,0,0.0,0.0
2006-07-06 15:00:00,-0.8930695184479724,4.788039028159627,-1.5698492255392251,0,0.0,0.0
2006-07-07 15:00:00,-0.7835031022628548,4.789166475369288,-1.5827239294819284,0,0.0,0.0
2006-07-10 15:00:00,-0.6037181633824523,4.790051274756626,-1.5914949141020247,0,0.0,0.0
2006-07-11 15:00:00,-0.3993776976639424,4.790520727022286,-1.5955955659387884,0,0.0,0.0
2006-07-12 15:00:00,-0.16354800360768484,4.790474632243704,-1.5951966103733661,0,0.0,0.0
