datetime,long_only,long_short,benchmark
2011-03-04 15:00:00,0.9509291598588246,0.38161237613333837,2.5820078923334093
2011-03-07 15:00:00,0.9509291598588246,0.38087124028556557,2.5870224535162256
2011-03-08 15:00:00,0.9509291598588246,0.38173127825633585,2.58118074822078
2011-03-09 15:00:00,0.9509291598588246,0.3885293180574473,2.535213937378299
2011-03-10 15:00:00,0.9509291598588246,0.3909642119967828,2.519325877548208
2011-03-11 15:00:00,0.9509291598588246,0.39042937357518376,2.5227723113508307
2011-03-14 15:00:00,0.9509291598588246,0.39492707600849647,2.493710258310214
2011-03-15 15:00:00,0.9509291598588246,0.39319413176894985,2.504652685633541
2011-03-16 15:00:00,0.9509291598588246,0.3913194278124602,2.5165945787596287
2011-03-17 15:00:00,0.9509291598588246,0.3922438645447043,2.5106494804501045
2011-03-18 15:00:00,0.9509291598588246,0.39173503558019296,2.5139063603935834
2011-03-21 15:00:00,0.9509291598588246,0.3915564670560106,2.515052299632955
2011-03-22 15:00:00,0.9509291598588246,0.38742094010541184,2.54161568816667
2011-03-23 15:00:00,0.9509291598588246,0.38759299001694575,2.540486981096311
2011-03-24 15:00:00,0.9509291598588246,0.38275290852155347,2.5722114042494533
2011-03-25 15:00:00,0.9509291598588246,0.38345806334270355,2.567472557770847
2011-03-28 15:00:00,0.9509291598588246,0.3865992214260348,2.5464406954903414
2011-03-29 15:00:00,0.9509291598588246,0.38670386856171324,2.545751408729817
2011-03-30 15:00:00,0.9509291598588246,0.389605472733447,2.5266495493787806
2011-03-31 15:00:00,0.9509291598588246,0.3853898662673049,2.5539883855180854
2011-04-01 15:00:00,0.9509291598588246,0.38032060636812026,2.5875824990091503
2011-04-06 15:00:00,0.9509291598588246,0.38004580092198986,2.589452189347073
2011-04-07 15:00:00,0.9509291598588246,0.3759309364088013,2.617488928331409
2011-04-08 15:00:00,0.9509291598588246,0.379039450197093,2.5958453240509383
2011-04-11 15:00:00,0.9509291598588246,0.37978927847027993,2.59071013768503
2011-04-12 15:00:00,0.9509291598588246,0.3743782067802719,2.62762144371112
2011-04-13 15:00:00,0.9509291598588246,0.37601460071678994,2.6161362030638795
2011-04-14 15:00:00,0.9509291598588246,0.37549571904444645,2.6197463424721272
2011-04-15 15:00:00,0.9509291598588246,0.37570813353690546,2.6182643759369992
2011-04-18 15:00:00,0.9509291598588246,0.3797683594494673,2.5899691544174663
2011-04-19 15:00:00,0.9509291598588246,0.37777221841036784,2.6035825679378264
2011-04-20 15:00:00,0.9509291598588246,0.3772809021227772,2.6069686891489035
2011-04-21 15:00:00,0.9509291598588246,0.3801076721433091,2.5874360255725395
2011-04-22 15:00:00,0.9509291598588246,0.38594023509884523,2.5477331081663253
2011-04-25 15:00:00,0.9509291598588246,0.38732635434223783,2.538582826420362
2011-04-26 15:00:00,0.9509291598588246,0.38842799429750013,2.531362547603867
2011-04-27 15:00:00,0.9509291598588246,0.39521303987940165,2.4871448019162172
2011-04-28 15:00:00,0.9509291598588246,0.39180668006460045,2.5085816201685307
2011-04-29 15:00:00,0.9509291598588246,0.3910894132151841,2.5131739932105255
2011-05-03 15:00:00,0.9509291598588246,0.3994117483032473,2.4596939566783274
2011-05-04 15:00:00,0.9509291598588246,0.4010920710953188,2.4493460391859525
2011-05-05 15:00:00,0.9509291598588246,0.39749703459153074,2.471299822508659
2011-05-06 15:00:00,0.9509291598588246,0.3962857956149004,2.47883028036739
2011-05-09 15:00:00,0.9509291598588246,0.39444416269170623,2.4903499853526565
2011-05-10 15:00:00,0.9509291598588246,0.39790638989861493,2.468490978959522
2011-05-11 15:00:00,0.9509291598588246,0.4004993965860637,2.45240474918578
2011-05-12 15:00:00,0.9509291598588246,0.3979567978893967,2.4679740138891284
2011-05-13 15:00:00,0.9509291598588246,0.40044786589928266,2.4525253743688715
2011-05-16 15:00:00,0.9509291598588246,0.4004098814190379,2.4527580086505485
2011-05-17 15:00:00,0.9509291598588246,0.39581463115699594,2.48090675673347
2011-05-18 15:00:00,0.9509291598588246,0.3987123881210715,2.4627440505936486
2011-05-19 15:00:00,0.9509291598588246,0.39941263973421626,2.458418776171357
2011-05-20 15:00:00,0.9509291598588246,0.4116233735061131,2.3832606710206616
2011-05-23 15:00:00,0.9509291598588246,0.41184659175165345,2.381968258344678
2011-05-24 15:00:00,0.9509291598588246,0.4132126801152131,2.3740673088521658
2011-05-25 15:00:00,0.9509291598588246,0.41561212370825934,2.3602815736416747
2011-05-26 15:00:00,0.9509291598588246,0.4209085653389345,2.330202822629285
2011-05-27 15:00:00,0.9509291598588246,0.4204292131598672,2.3328565766573046
2011-05-30 15:00:00,0.9509291598588246,0.41584846082632115,2.3582740259516473
2011-05-31 15:00:00,0.9509291598588246,0.4191514741100505,2.339542658234393
2011-06-01 15:00:00,0.9509291598588246,0.4212431253608023,2.3278678637280086
2011-06-02 15:00:00,0.9567359635442079,0.4233941833447592,2.3444107459805976
2011-06-03 15:00:00,0.9641445078324127,0.4266727624702454,2.362564836035913
2011-06-07 15:00:00,0.9646719314884311,0.42690616867281916,2.3638572487118967
2011-06-08 15:00:00,0.9480018278005438,0.41952897663013766,2.3230083920663107
2011-06-09 15:00:00,0.9450201260651866,0.4182094535649207,2.3157019524047504
2011-06-10 15:00:00,0.9480334732199047,0.41954298100229204,2.3230859368268693
2011-06-13 15:00:00,0.9555791476586742,0.42288224574044736,2.3415760541779402
2011-06-14 15:00:00,0.9443098622084152,0.4178951332121213,2.3139615033344256
2011-06-15 15:00:00,0.9357937282425718,0.4141264010612302,2.293093346659545
2011-06-16 15:00:00,0.9267993968286051,0.41014604728667226,2.2710534024917726
2011-06-17 15:00:00,0.9240532776596028,0.4089307789919382,2.2643242404921518
2011-06-20 15:00:00,0.9312649171162274,0.41212221980179686,2.2819958298151
2011-06-21 15:00:00,0.9284977010009842,0.4108976152589598,2.2752149713084395
2011-06-22 15:00:00,0.9416446146666689,0.4167156538684486,2.307430511278456
2011-06-23 15:00:00,0.9658146827431375,0.42741188211172904,2.366657476176528
2011-06-24 15:00:00,0.970357558500309,0.42942228753656436,2.3777894573589995
2011-06-27 15:00:00,0.9695453260700407,0.42906284198460076,2.3757991418379847
2011-06-28 15:00:00,0.9599075377957316,0.42479773264290277,2.3521824542055123
2011-06-29 15:00:00,0.9732126785582218,0.4306857931131637,2.384785717978324
2011-06-30 15:00:00,0.9743062036050332,0.4311697219731666,2.387465320259863
2011-07-01 15:00:00,0.9889967105039982,0.4376708627355212,2.4234633213282573
2011-07-04 15:00:00,0.9886802563103874,0.437530819013977,2.4226878737226674
2011-07-05 15:00:00,0.9891619699162175,0.4377439966789944,2.4238682773000657
2011-07-06 15:00:00,0.9834798590620463,0.4352294338565997,2.4099446847374697
2011-07-07 15:00:00,0.9808146115203,0.4340499545129269,2.4034136926814993
2011-07-08 15:00:00,0.9787998531543098,0.4331583428190951,2.398476676259242
2011-07-11 15:00:00,0.9690636124642108,0.42884966431958343,2.3746187382605863
2011-07-12 15:00:00,0.9838947656714474,0.4354130467359577,2.410961382709243
2011-07-13 15:00:00,0.9857829423599932,0.43624864094117183,2.415588220089264
2011-07-14 15:00:00,0.9920346707626644,0.4390152824623463,2.4309076183419225
2011-07-15 15:00:00,0.986254107492703,0.4364571504821378,2.4167427754131428
2011-07-18 15:00:00,0.9881950265468505,0.43731608530760924,2.421498854060762
2011-07-19 15:00:00,0.9830825332411791,0.43505360118399417,2.408971067188228
2011-07-20 15:00:00,0.9739264585727002,0.4310016695073136,2.386534783133154
2011-07-21 15:00:00,0.9703294292386548,0.42940983920576054,2.3777205286829464
2011-07-22 15:00:00,0.9443520561008966,0.4179138057083273,2.3140648963485044
2011-07-25 15:00:00,0.9458956493341769,0.41859690786119313,2.3178473574468828
2011-07-26 15:00:00,0.9499849407471728,0.42040658395181507,2.3278678637280086
2011-07-27 15:00:00,0.9516480833424842,0.42114259151059774,2.3319432716996102
2011-07-28 15:00:00,0.9485081545103216,0.4197530465846086,2.324249108235255
2011-07-29 15:00:00,0.9458358746531617,0.41857045515823477,2.3177008840102715
2011-08-01 15:00:00,0.9349885281277172,0.41377006759196766,2.2911202633075436
2011-08-02 15:00:00,0.9434519197279587,0.4175154591226014,2.311859178714826
2011-08-03 15:00:00,0.9213317715945482,0.4077264029866577,2.2576553910840773
2011-08-04 15:00:00,0.9139513565679976,0.4044602721919754,2.2395702297048143
2011-08-05 15:00:00,0.8677982705086833,0.38403567342542044,2.1264755044717494
2011-08-08 15:00:00,0.9009767346299457,0.39871847960866075,2.2077768778756193
2011-08-09 15:00:00,0.8821547424255034,0.3903889902594783,2.1616549775120206
2011-08-10 15:00:00,0.9118803396786989,0.40354376383653573,2.234495355930452
2011-08-11 15:00:00,0.9135469984317168,0.4042813274366688,2.2385793799865596
2011-08-12 15:00:00,0.9239935029785875,0.4089043262889799,2.26417776705554
2011-08-15 15:00:00,0.9155934022170683,0.4051869435026551,2.243593941169376
2011-08-16 15:00:00,0.9149007191488308,0.4048804033566082,2.241896572521584
2011-08-17 15:00:00,0.885948676591129,0.392067958876659,2.1709517326945953
2011-08-18 15:00:00,0.8911947838896583,0.39438957257159274,2.183806930778378
2011-08-19 15:00:00,0.8877876270717796,0.3928817685029662,2.1754579448915243
2011-08-22 15:00:00,0.9009837669453591,0.39872159169136173,2.207794110044632
2011-08-23 15:00:00,0.8953543984567897,0.3962303694892244,2.1939997587496345
2011-08-24 15:00:00,0.9149780746183799,0.40491463626631896,2.242086126380728
2011-08-25 15:00:00,0.9126081843240039,0.40386586439608746,2.236278885423309
2011-08-26 15:00:00,0.9115990470621556,0.40341928052849635,2.233806069169927
2011-08-29 15:00:00,0.9024324239205563,0.3993626807277644,2.2113439368613337
2011-08-30 15:00:00,0.9035822074906764,0.3998715062493752,2.214161396494978
2011-08-31 15:00:00,0.8971687358334929,0.39703328682607814,2.198445658355018
2011-09-01 15:00:00,0.8825907459811451,0.39058193938693925,2.1627233719908334
2011-09-02 15:00:00,0.8669332957128131,0.3836528872531994,2.124355947683136
2011-09-05 15:00:00,0.8723376301081479,0.3860445228089052,2.1375988695697137
2011-09-06 15:00:00,0.8874641405627548,0.3927386126987208,2.174665265116921
2011-09-07 15:00:00,0.8814901886189199,0.3900948984442352,2.1600265375402805
2011-09-08 15:00:00,0.8676927857774793,0.38398899218490556,2.1262170219365517
2011-09-09 15:00:00,0.8715113330470524,0.38567885309153965,2.1355740897106728
2011-09-13 15:00:00,0.8730127323878514,0.3863432827481996,2.1392531577949727
2011-09-14 15:00:00,0.875586559829221,0.38748230501675957,2.145560131653772
2011-09-15 15:00:00,0.8683503072686489,0.3842799719174475,2.127828229739278
2011-09-16 15:00:00,0.8557343334166894,0.378696895551883,2.096913718529752
2011-09-19 15:00:00,0.8615008320558235,0.3812488033666895,2.111044097120505
2011-09-20 15:00:00,0.8759487240730202,0.38764257727586016,2.146447588357947
2011-09-21 15:00:00,0.8480374641965279,0.37529072103565647,2.0780531095448986
2011-09-22 15:00:00,0.8495845735875152,0.37597537922987284,2.0818441867277837
2011-09-23 15:00:00,0.8477421069491576,0.3751600135622151,2.077329358446348
2011-09-26 15:00:00,0.8534734440112239,0.3776963609635167,2.091373576192036
2011-09-27 15:00:00,0.8362899812981454,0.37009198688366346,2.0492667712084924
2011-09-28 15:00:00,0.8327667912759426,0.36853283345047066,2.0406334545329226
2011-09-29 15:00:00,0.8308961953759306,0.367705019452009,2.036049697575434
2011-09-30 15:00:00,0.8444896610703775,0.3737206753130102,2.069359480277783
2011-10-10 15:00:00,0.8211951162628993,0.3634119013660022,2.0122779204218437
2011-10-11 15:00:00,0.8483890799672066,0.37544632517070553,2.0789147179955543
2011-10-12 15:00:00,0.8543841288572821,0.37809937567329405,2.093605142079234
2011-10-13 15:00:00,0.8560050775601119,0.37881671073587075,2.0975771570367563
2011-10-14 15:00:00,0.8520634647708014,0.37707238838196955,2.0879185263049065
2011-10-17 15:00:00,0.8395986857002338,0.37155622179447617,2.0573745067291624
2011-10-18 15:00:00,0.8318912680069519,0.3681453791541982,2.0384880494907898
2011-10-19 15:00:00,0.8194440697249183,0.3626369927734574,2.0079871103375786
2011-10-20 15:00:00,0.8164588518318543,0.36131591366688987,2.0006720545915115
2011-10-21 15:00:00,0.8320635597345846,0.3682216251803723,2.038910237631611
2011-10-24 15:00:00,0.8432414250844673,0.3731682806335857,2.0663007702779552
2011-10-25 15:00:00,0.8552948137033405,0.3785023903830715,2.095836707966432
2011-10-26 15:00:00,0.8657061566731432,0.3831098288218776,2.1213489341903466
2011-10-27 15:00:00,0.86857885751959,0.3843811146052294,2.1283882752322034
2011-10-28 15:00:00,0.861574671367666,0.38128148023504976,2.111225034895142
2011-10-31 15:00:00,0.8571935388650067,0.379342652712337,2.100489393599972
2011-11-01 15:00:00,0.8828509416514473,0.3906970864468755,2.163360962244318
2011-11-02 15:00:00,0.8879142087492236,0.39293778599158363,2.17576812393376
2011-11-03 15:00:00,0.8856849647631194,0.39195125577537193,2.170305526356603
2011-11-04 15:00:00,0.8840534675871693,0.3912292525887438,2.166307663145561
2011-11-07 15:00:00,0.8834662692501355,0.39096939368321165,2.1648687770329658
2011-11-08 15:00:00,0.8785436484606307,0.38879093579252316,2.1528062587237864
2011-11-09 15:00:00,0.8733995097355981,0.38651444729675366,2.1402009270906937
2011-11-10 15:00:00,0.878571777722285,0.3888033841233271,2.152875187399839
2011-11-11 15:00:00,0.8881638559464057,0.3930482649274686,2.176379865933726
2011-11-14 15:00:00,0.8872756920904593,0.39177668349626016,2.179068084299772
2011-11-15 15:00:00,0.8872756920904593,0.4012834725792692,2.1261911736830323
2011-11-16 15:00:00,0.8872756920904593,0.40442355599925767,2.1095535145008713
2011-11-17 15:00:00,0.8872756920904593,0.4096531353485183,2.0822749909531124
2011-11-18 15:00:00,0.8872756920904593,0.41232287374781795,2.0687046578552852
2011-11-21 15:00:00,0.8872756920904593,0.40988085787734263,2.0809567300236087
2011-11-22 15:00:00,0.8872756920904593,0.41599886256700735,2.0498957453774715
2011-11-23 15:00:00,0.8872756920904593,0.4135194628355066,2.062113353207769
2011-11-24 15:00:00,0.8872756920904593,0.4151505056625164,2.053979769433579
2011-11-25 15:00:00,0.8872756920904593,0.41252086560550705,2.06699005703848
2011-11-28 15:00:00,0.8872756920904593,0.4112587081335941,2.0733142630662926
2011-11-29 15:00:00,0.8872756920904593,0.41362577046820753,2.0613809860247114
2011-11-30 15:00:00,0.8872756920904593,0.41666510247718197,2.0462339094621846
2011-12-01 15:00:00,0.8872756920904593,0.4187336028596006,2.0360755458289543
2011-12-02 15:00:00,0.8872756920904593,0.4251923964935121,2.004669917802554
2011-12-05 15:00:00,0.8872756920904593,0.4253934192626932,2.0037221485068333
2011-12-06 15:00:00,0.8872756920904593,0.4245977135514698,2.0074701452671855
2011-12-07 15:00:00,0.8872756920904593,0.4272219381245825,1.995062983577744
2011-12-08 15:00:00,0.8872756920904593,0.42784187313332733,1.992167979183541
2011-12-09 15:00:00,0.8872756920904593,0.4331951008174081,1.9672416467060716
2011-12-12 15:00:00,0.8872756920904593,0.4411315025076492,1.9312005652151443
2011-12-13 15:00:00,0.8872756920904593,0.4461698789009568,1.9091433888783589
2011-12-14 15:00:00,0.8872756920904593,0.4534751935772242,1.8778842342885709
2011-12-15 15:00:00,0.8872756920904593,0.44753291685972096,1.902491771639297
2011-12-16 15:00:00,0.8872756920904593,0.4472025475079879,1.9038961934138656
2011-12-19 15:00:00,0.8872756920904593,0.443057773025948,1.9215419344832938
2011-12-20 15:00:00,0.8872756920904593,0.45331085199978377,1.8770743223449542
2011-12-21 15:00:00,0.8872756920904593,0.4521997194909919,1.8816753114714553
2011-12-22 15:00:00,0.8872756920904593,0.45018088754964036,1.890075993865348
2011-12-23 15:00:00,0.8872756920904593,0.4516071601572778,1.8840878151332912
2011-12-26 15:00:00,0.8872756920904593,0.45760873515998524,1.859049473557237
2011-12-27 15:00:00,0.8872756920904593,0.45686006932673395,1.8620909513880513
2011-12-28 15:00:00,0.8872756920904593,0.4534058945089035,1.8761696334717652
2011-12-29 15:00:00,0.9004380076137325,0.4596785507581434,1.905877892850373
2011-12-30 15:00:00,0.879636749842909,0.44905939436404707,1.8618497010218675
2012-01-04 15:00:00,0.8744466121407954,0.44640980054751617,1.8508641932760077
2012-01-05 15:00:00,0.8811998971978983,0.44985738967820216,1.8651582774723852
2012-01-06 15:00:00,0.904439502014656,0.4617213356378687,1.9143475039203182
2012-01-09 15:00:00,0.9293033146299573,0.4744144486036496,1.9669745480863672
2012-01-10 15:00:00,0.9235351380621966,0.47146976276990504,1.954765556340576
2012-01-11 15:00:00,0.9269300987238144,0.47320290884283583,1.9619513708190444
2012-01-12 15:00:00,0.9079403007784344,0.4635085126435287,1.9217573365959568
2012-01-13 15:00:00,0.8982113367721198,0.4585418230580317,1.9011648946252864
2012-01-16 15:00:00,0.9357838630391846,0.47772280417691804,1.9806913546208058
2012-01-17 15:00:00,0.9224523328631676,0.47091698476582894,1.9524736778618323
2012-01-18 15:00:00,0.9364636693107556,0.4780698490140637,1.982130240733401
2012-01-19 15:00:00,0.9462292695832027,0.48305524161473623,2.0028002274646304
2012-01-20 15:00:00,0.9305408062859906,0.47504619489402244,1.9695938377763604
2012-01-30 15:00:00,0.9314037938882245,0.47548675480704566,1.9714204476917507
2012-01-31 15:00:00,0.925615263839279,0.4725316784093147,1.9591683755234266
2012-02-01 15:00:00,0.9389712181927177,0.4793499664971875,1.9874377487894395
2012-02-02 15:00:00,0.9502022691104677,0.4850834797048806,2.0112095259430296
2012-02-03 15:00:00,0.9441654265910683,0.48200163842651567,1.9984318726198058
2012-02-06 15:00:00,0.9329262342808443,0.4762639689932279,1.9746428632972022
2012-02-07 15:00:00,0.9542607532587085,0.4871553581637678,2.0197997621960666
2012-02-08 15:00:00,0.9533611293903423,0.4866960952355692,2.017895607520118
2012-02-09 15:00:00,0.9493067159383384,0.4846262948894792,2.0093139873515873
2012-02-10 15:00:00,0.9561576977051283,0.4881237587273,2.0238148575761223
2012-02-13 15:00:00,0.9527261007773777,0.48637190963919363,2.0165514983370945
2012-02-14 15:00:00,0.9622718834530298,0.4912450841488133,2.036756216504971
2012-02-15 15:00:00,0.9613096115695768,0.48969526918685846,2.039108407575261
2012-02-16 15:00:00,0.9613096115695768,0.4861652702887089,2.0538074477434467
2012-02-17 15:00:00,0.9613096115695768,0.48987724958100554,2.038126173941513
2012-02-20 15:00:00,0.9613096115695768,0.48676877839059207,2.051058916785855
2012-02-21 15:00:00,0.9613096115695768,0.4824255862658216,2.069359480277782
2012-02-22 15:00:00,0.9613096115695768,0.48058967985693896,2.0772345815167754
2012-02-23 15:00:00,0.9613096115695768,0.47330771600756694,2.1087091382192273
2012-02-24 15:00:00,0.9613096115695768,0.4745647592304226,2.1031086832899653
2012-02-27 15:00:00,0.9613096115695768,0.4735304382111691,2.1076924402474537
2012-02-28 15:00:00,0.9613096115695768,0.47884215265523783,2.084049904361462
2012-02-29 15:00:00,0.9613096115695768,0.47660313862486287,2.0937946959383775
2012-03-01 15:00:00,0.9613096115695768,0.4697877980762377,2.1237355895986627
2012-03-02 15:00:00,0.9613096115695768,0.4745660118003066,2.102135065740725
2012-03-05 15:00:00,0.9613096115695768,0.48401539529113735,2.0602781272078716
2012-03-06 15:00:00,0.9613096115695768,0.482011484111235,2.068808050869363
2012-03-07 15:00:00,0.9613096115695768,0.4770349880506305,2.0901673243611176
2012-03-08 15:00:00,0.9613096115695768,0.47454548401346436,2.1010752873464185
2012-03-09 15:00:00,0.9613096115695768,0.4756566585695395,2.096155503093174
2012-03-12 15:00:00,0.9613096115695768,0.46938453808199787,2.123795902190208
2012-03-13 15:00:00,0.9613096115695768,0.48402067053131975,2.057572676672812
2012-03-14 15:00:00,0.9613096115695768,0.48610831192494985,2.048698109631059
2012-03-15 15:00:00,0.9613096115695768,0.481312158823813,2.068911443883441
2012-03-16 15:00:00,0.9613096115695768,0.48004534743469973,2.074356809291585
2012-03-19 15:00:00,0.9613096115695768,0.48459747752679966,2.054686288363116
2012-03-20 15:00:00,0.9613096115695768,0.4861662605345898,2.0480346711240536
2012-03-21 15:00:00,0.9613096115695768,0.48778409448459736,2.041219348279367
2012-03-22 15:00:00,0.9613096115695768,0.4918999555145107,2.02399579535076
2012-03-23 15:00:00,0.9613096115695768,0.4899190294626492,2.032146611293963
2012-03-26 15:00:00,0.9613096115695768,0.4935645230782476,2.0170253829849556
2012-03-27 15:00:00,0.9613096115695768,0.5071127743610364,1.961658423945821
2012-03-28 15:00:00,0.9613096115695768,0.5117234169593451,1.9438231290172485
2012-03-29 15:00:00,0.9613096115695768,0.5112720377285915,1.9455377298340535
2012-03-30 15:00:00,0.9613096115695768,0.5019818636795293,1.9808895245644558
2012-04-05 15:00:00,0.9613096115695768,0.5017657048820022,1.9817425169306049
2012-04-06 15:00:00,0.9613096115695768,0.5059171804429268,1.965346108114627
2012-04-09 15:00:00,0.9613096115695768,0.5046529530672244,1.9702572762833646
2012-04-10 15:00:00,0.9613096115695768,0.499409392786614,1.9907290930709438
2012-04-11 15:00:00,0.9613096115695768,0.49054077354470976,2.0260808878013465
2012-04-12 15:00:00,0.9613096115695768,0.49162552845641866,2.021600523857937
2012-04-13 15:00:00,0.9613096115695768,0.4897271743225595,2.0294066964208772
2012-04-16 15:00:00,0.9613096115695768,0.49268586772979917,2.017146008168047
2012-04-17 15:00:00,0.9613096115695768,0.48479621004969875,2.049447708983129
2012-04-18 15:00:00,0.9613096115695768,0.4856053484839644,2.0460271234340257
2012-04-19 15:00:00,0.9613096115695768,0.4797036318772724,2.0708931433199487
2012-04-20 15:00:00,0.9613096115695768,0.4843499425175429,2.0508348985886844
2012-04-23 15:00:00,0.9613096115695768,0.4839490714344758,2.0525322672364763
2012-04-24 15:00:00,0.9613096115695768,0.4785960345350008,2.0752356499112534
2012-04-25 15:00:00,0.9613096115695768,0.47981410412500464,2.069953990108734
2012-04-26 15:00:00,0.9613096115695768,0.47608932003475796,2.0860229877134624
2012-04-27 15:00:00,0.9613096115695768,0.4736293115287875,2.096801709431165
2012-05-02 15:00:00,0.9613096115695768,0.4728741795103573,2.100144750219709
2012-05-03 15:00:00,0.9613096115695768,0.47204191071111073,2.103841050473022
2012-05-04 15:00:00,0.9613096115695768,0.47014350482225065,2.1123020454584602
2012-05-07 15:00:00,0.9613096115695768,0.4738082607662351,2.09583670796643
2012-05-08 15:00:00,0.9613096115695768,0.47819481518723744,2.076433285657664
2012-05-09 15:00:00,0.9613096115695768,0.4789647049703974,2.07309024486912
2012-05-10 15:00:00,0.9613096115695768,0.47852875227413955,2.074977167376056
2012-05-11 15:00:00,0.9613096115695768,0.486711346353952,2.039496131378055
2012-05-14 15:00:00,0.9613096115695768,0.4862548771222801,2.0414089021385107
2012-05-15 15:00:00,0.9613096115695768,0.4907945968209021,2.0223501232100065
2012-05-16 15:00:00,0.9613096115695768,0.4870893504164225,2.0376178249556256
2012-05-17 15:00:00,0.9613096115695768,0.49148054875499003,2.019248332787646
2012-05-18 15:00:00,0.9613096115695768,0.48893252877386156,2.0297168754631123
2012-05-21 15:00:00,0.9613096115695768,0.48612437286706817,2.0413744378004837
2012-05-22 15:00:00,0.9613096115695768,0.48808999567421746,2.033120228843202
2012-05-23 15:00:00,0.9613096115695768,0.4899805666670904,2.025245127604209
2012-05-24 15:00:00,0.9613096115695768,0.49523778836565496,2.0035153624786726
2012-05-25 15:00:00,0.9613096115695768,0.48763879799491605,2.0342575519980675
2012-05-28 15:00:00,0.9613096115695768,0.48260130952261787,2.0552721821095594
2012-05-29 15:00:00,0.9613096115695768,0.4857129215191709,2.0420206441384754
2012-05-30 15:00:00,0.9613096115695768,0.485055059958217,2.0447864072650797
2012-05-31 15:00:00,0.9613096115695768,0.49041817200568993,2.0221778015198746
2012-06-01 15:00:00,0.9613096115695768,0.49736390654005713,1.9935379366200794
2012-06-04 15:00:00,0.9613096115695768,0.496972677486705,1.995106064000273
2012-06-05 15:00:00,0.9613096115695768,0.4950174609982944,2.002955316985746
2012-06-06 15:00:00,0.9613096115695768,0.498946221706446,1.9870586410711484
2012-06-07 15:00:00,0.9613096115695768,0.503993621933836,1.9669573159173515
2012-06-08 15:00:00,0.9613096115695768,0.5013046433517956,1.9774517068463378
2012-06-11 15:00:00,0.9613096115695768,0.5024754106435844,1.9728334855508232
2012-06-12 15:00:00,0.9613096115695768,0.4987294099449431,1.9875411418035156
2012-06-13 15:00:00,0.9613096115695768,0.5002428207901969,1.9815098826489257
2012-06-14 15:00:00,0.9613096115695768,0.49725195262634414,1.9933569988454414
2012-06-15 15:00:00,0.9613096115695768,0.49726699787610706,1.9932966862538954
2012-06-18 15:00:00,0.9613096115695768,0.5000720320337253,1.9820526959728386
2012-06-19 15:00:00,0.9613096115695768,0.5026719431378865,1.9717478589029964
2012-06-20 15:00:00,0.9613096115695768,0.5103467263724941,1.9416432596370872
2012-06-21 15:00:00,0.9613096115695768,0.5191472525680002,1.9081611552446074
2012-06-25 15:00:00,0.9613096115695768,0.5179071970440643,1.912719063948576
2012-06-26 15:00:00,0.9613096115695768,0.5178372076934004,1.9129775464837724
2012-06-27 15:00:00,0.9613096115695768,0.5247549515319881,1.887422239837325
2012-06-28 15:00:00,0.9613096115695768,0.5142770043307862,1.9251089934690047
2012-06-29 15:00:00,0.9613096115695768,0.5162910058112788,1.9175699195257674
2012-07-02 15:00:00,0.9613096115695768,0.5144908295844717,1.924256001102855
2012-07-03 15:00:00,0.9613096115695768,0.517971710795498,1.9112370974134478
2012-07-04 15:00:00,0.9613096115695768,0.5213552390701627,1.8987523909634472
2012-07-05 15:00:00,0.9613096115695768,0.5197039208194197,1.9047664179490236
2012-07-06 15:00:00,0.9613096115695768,0.5299912238012934,1.8670624321483307
2012-07-09 15:00:00,0.9613096115695768,0.5316861587010109,1.861091485585287
2012-07-10 15:00:00,0.9613096115695768,0.5287225281092756,1.8714652513311814
2012-07-11 15:00:00,0.9613096115695768,0.5267483930932233,1.8784528958659992
2012-07-12 15:00:00,0.9613096115695768,0.5248831726770725,1.8851045131050608
2012-07-13 15:00:00,0.9613096115695768,0.5357892004160811,1.8459357929382534
2012-07-16 15:00:00,0.9613096115695768,0.5314302221702331,1.860953628233182
2012-07-17 15:00:00,0.9613096115695768,0.530345148471118,1.8647533215005736
2012-07-18 15:00:00,0.9613096115695768,0.5264881284888906,1.878315038513894
2012-07-19 15:00:00,0.9613096115695768,0.5327286747433357,1.856051076148951
2012-07-20 15:00:00,0.9613096115695768,0.5381322044290809,1.8372249315021245
2012-07-23 15:00:00,0.9613096115695768,0.5359315437296449,1.8447381571918418
2012-07-24 15:00:00,0.9613096115695768,0.5374459413306073,1.8395254260653746
2012-07-25 15:00:00,0.9613096115695768,0.53819610358203,1.8369578328824212
2012-07-26 15:00:00,0.9613096115695768,0.5391679822311878,1.8336406403473964
2012-07-27 15:00:00,0.9613096115695768,0.5439410842466544,1.8174079371370435
2012-07-30 15:00:00,0.9613096115695768,0.545900934928521,1.8108597129120598
2012-07-31 15:00:00,0.9613096115695768,0.5411139251314344,1.8267391566576443
2012-08-01 15:00:00,0.9613096115695768,0.5426937639148053,1.8214058003480855
2012-08-02 15:00:00,0.9613096115695768,0.538794201825709,1.8344936327135453
2012-08-03 15:00:00,0.9613096115695768,0.5327360409672879,1.855120539022242
2012-08-06 15:00:00,0.9613096115695768,0.5312786865226073,1.860195412796604
2012-08-07 15:00:00,0.9613096115695768,0.5311679511712214,1.8605831365993992
2012-08-08 15:00:00,0.9613096115695768,0.5278398959069402,1.8722406989367708
2012-08-09 15:00:00,0.9613096115695768,0.5300066784853079,1.864555151556922
2012-08-10 15:00:00,0.9613096115695768,0.5366169445858968,1.8413003394737255
